Gen,Group,DataSet,Bichat1.reads,Bichat10.reads,Bichat11.reads,Bichat13.reads,Bichat2.reads,Bichat3.reads,Bichat6.reads,Bichat7.reads,Bichat9.reads,BichatK1.reads,BichatK10.reads,BichatK11.reads,BichatK13.reads,BichatK2.reads,BichatK3.reads,BichatK6.reads,BichatK7.reads,BichatK9.reads,postF266.reads,postPIG20.reads,postPIG26.reads,postPIG29.reads,postPIG31.reads,postPIG528.reads,postPIG94.reads,postPIG96.reads,preF266.reads,prePIG20.reads,prePIG26.reads,prePIG29.reads,prePIG31.reads,prePIG528.reads,prePIG94.reads,prePIG96.reads
arsA:P08690:ARSA1_ECOLX,305,Bac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6127876299792198,0.0,0.5061054477249934,0.0,0.0,0.0,0.0,1.2834824014953996,0.13342012164001438,1.1424168590263943,2.440526467318872,1.3846565323470443,0.0,0.06514060469241649,0.8179333523366515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merD:O66018:O66018_PSEST,16,Bac,0.0,0.0,0.0,0.0,0.06610200133724349,0.0,0.0,0.0,0.0,0.7781733625391772,0.08621115508550552,0.0,0.07609466358777511,8.00837443753078,0.0,0.3126413399390975,0.14019876399367676,0.0,0.0,0.08894674776000958,0.0,0.0,0.05538626129388177,0.0,0.0,0.08179333523366515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arsR:P15905:ARSR1_ECOLX,17,Bac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6969417953132135,0.0,0.0,0.0,0.0,0.07130457786085553,0.04447337388000479,0.06346760327924413,0.03813322605185737,0.16615878388164532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexV:Q9HW28:Q9HW28_PSEAE,18,Bac,0.07078498423972326,0.13297975788774422,0.0,0.0,3.0406920615132003,0.0,0.0,0.0,0.0,1.0176113202435395,0.0,0.11141593272349451,0.0,217.83373888257515,0.6945796221799416,1.8237411496447353,0.10514907299525757,0.7206904746949775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zraR/hydH:P14375:ZRAR_ECOLI,19,Bac,0.21235495271916977,6.31653849966785,11.694532552774184,3.0719611936457096,0.6610200133724349,0.7592361945839541,0.0,0.0597624109495255,1.6414585531715324,5.926089453182965,4210.72523668626,4053.450902396635,2208.91394195773,2.3519017864867346,363.9597220222894,97.23145672105932,2.59367713388302,1439.8841307117423,787.0599304281234,2855.5908634612274,646.3540717958222,1789.2872328052517,946.7173642963212,412.3553104937394,412.0143246795343,199.82111797584398,1.0737318906807998,3.6529265366154196,0.795311594768209,2.3224187569095256,1.6434118670301372,0.3555199629284098,0.3753467500195024,0.0
chrB:A4UQR5:A4UQR5_9RHIZ,20,Bac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6963495795218407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexT:O87785:O87785_PSEAI,21,Bac,0.0,0.0,0.0,0.0,1.1237340227331394,0.0,0.0,0.0,0.0,0.7183138731130867,0.08621115508550552,0.08356194954262089,0.0,110.59892578225593,0.4051714462716326,0.625282679878195,0.03504969099841919,0.9424413899857398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cueR/ybbI:P0A9G4:CUER_ECOLI,22,Bac,0.0,0.1994696368316163,0.7448746848900755,0.055853839884467446,0.0,0.0,0.057219151524667236,0.0,0.11724703951225232,0.11971897885218112,127.90861709519501,141.91604430655113,58.7070329579685,0.119083634758822,9.839877980882505,2.709558279472178,0.10514907299525757,47.28838268575506,18.04005819879645,86.23387195332928,15.041821977180858,39.124689929205665,19.93905406579744,9.88152484478613,9.315106471015557,4.171460096916923,0.0,0.32876338829538776,0.0,0.0,0.23477312386144816,0.0,0.06255779166991707,0.0
arsB:O50594:O50594_ACIMU,23,Bac,0.0,0.13297975788774422,0.2979498739560302,0.055853839884467446,0.13220400267448698,0.0,0.057219151524667236,0.0,0.0,2.274660598191441,15.805378432342678,88.21356473382679,42.00425430045186,38.01745039675392,0.0,76.70134206505858,0.07009938199683838,2.88276189877991,20.535718423926394,82.23126830412886,25.006235692022187,99.14638773482918,31.348623892337084,2.8129888244281682,14.46121424171646,8.26112685860018,0.051130090032419036,0.25570485756307937,0.14460210813967436,0.10556448895043298,0.0,0.0,0.06255779166991707,0.0
mntH/yfeP:P0A769:MNTH_ECOLI,24,Bac,0.07078498423972326,5.252700436565896,7.0018220379667095,2.010738235840828,0.0,0.0,0.11443830304933447,0.0,0.7034822370735139,5.147916090643788,3250.5628654472903,2836.3153993419996,1126.2771157626596,1.8160254300720355,228.9218671434724,67.3742087568755,1.7524845499209594,1122.8357595747748,462.3388828497873,1572.8008672663693,419.7112604856414,1020.9027278603256,607.4211276100015,272.28289262093165,274.04652394099617,106.41312913899837,0.5113009003241903,2.593577840996948,0.8676126488380461,1.2667738674051958,0.8608347874919766,0.40630852906103976,0.43790454168941945,0.21527593746750678
mdtB:D0ZND9:D0ZND9_SALT1,25,Bac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11971897885218112,18.44918718829818,9.637478180582276,4.375443156297069,1.1015236215191035,1.2733959739965597,0.20842755995939832,0.0,5.2665842381556045,0.49913204502598874,1.3342012164001438,0.2538704131169765,1.220263233659436,0.6092488742326995,0.2885116743003249,0.26056241876966596,0.1635866704673303,0.0,0.0,0.07230105406983718,0.0,0.0,0.0,0.0,0.0
mexX:Q9ZNG9:Q9ZNG9_PSEAI,26,Bac,0.0,0.13297975788774422,0.0,0.0,1.9830600401173046,0.0,0.0,0.0,0.0,0.4788759154087245,0.028737051695168506,0.027853983180873627,0.0,62.39982461362273,0.3472898110899708,0.8858171298274429,0.07009938199683838,0.4435018305815246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sdeY:Q7WSD5:Q7WSD5_SERMA,228,Bac,0.0,0.0,0.0,0.0,0.0,0.06902147223490492,0.0,0.0,0.0,2.2148011087653505,2.615071704260334,13.676305741808951,0.7989939676716388,11.759508932433672,0.28940817590830903,0.15632066996954874,0.0,0.6652527458722869,1.4260915572171107,8.405467663320906,1.7136252885395915,5.681850681726749,2.8246993259879702,1.0819187786262185,1.3679526985407462,0.49076001140199094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsbB:P0A6M2:DSBB_ECOLI,27,Bac,0.0,0.9973481841580816,2.0111616492032036,0.502684558960207,0.0,0.13804294446980983,0.0,0.0,0.17587055926837847,0.957751830817449,769.9230890169546,683.7595791240858,331.96296990166894,0.1488545434485275,49.5466797155025,17.455808146599608,0.45564598297944947,275.74726316406293,94.76378397707701,361.79089651383896,83.77723632860224,210.15220877178598,118.30505412373147,52.581252641234215,54.00156129001327,21.75702717215493,0.15339027009725711,0.8767023687877007,0.14460210813967436,0.26391122237608244,0.15651541590763213,0.05078856613262997,0.0,0.0
soxS:P0A9E2:SOXS_ECOLI,28,Bac,0.0,0.1994696368316163,0.22346240546702265,0.055853839884467446,0.0,0.0,0.0,0.0,0.05862351975612616,0.41901642598263394,154.14554529288387,109.91181763172733,65.89797866701325,0.1488545434485275,13.370657726963875,3.9080167492387186,0.0,55.60404200915865,6.773934896781276,59.10511388652636,8.187320823022493,22.460470144543994,10.523389645837536,5.986617241731742,3.191889629928408,2.290213386542624,0.051130090032419036,0.25570485756307937,0.0,0.10556448895043298,0.0,0.0,0.0,0.0
nfsA:P17117:NFSA_ECOLI,29,Bac,0.0,3.856412978744582,5.214122794230528,0.7260999184980769,0.33051000668621744,0.20706441670471476,0.22887660609866894,0.0,0.5276116778051354,2.992974471304528,1898.0247903624895,1538.236221163746,855.7986340399128,1.1610654388985144,122.82482985548634,39.861770842234925,1.121590111949414,649.8410572595789,191.59540071211882,691.6054372079544,158.9228786112273,413.8599023408081,236.55472198616906,118.43404230028338,101.61934332016972,46.62220108318914,0.15339027009725711,1.2419950224492426,0.2892042162793487,0.6861691781778144,0.15651541590763213,0.05078856613262997,0.0,0.0
gadB:P69910:DCEB_ECOLI,30,Bac,0.28313993695889306,15.691611430753817,19.44122927563097,4.970991749717603,0.4627140093607044,1.2423865002282886,0.0,0.0,1.6414585531715324,14.605715419966097,10185.072072956707,9039.146767873928,4664.45068860344,5.448076290216107,790.0843202296836,224.37226829629228,5.748149323740747,3533.379084243006,1554.6537111002333,5846.42525689155,1327.6787929985078,3763.177412927545,2035.2789437662734,928.5026958170207,896.0741581488812,413.9560696175794,1.3805124308753138,7.05014821566776,1.156816865117395,4.539273024868619,1.7999272829377693,0.7110399258568196,0.9383668750487559,0.538189843668767
cpxA:C4WZK5:C4WZK5_KLEPN,31,Bac,0.0,0.0,1.3407744328021358,0.055853839884467446,0.06610200133724349,0.0,0.0,0.0,0.0,1.3169087673739923,30.34632659009794,201.55142229680158,12.47952482839512,4.108385399179359,0.28940817590830903,0.15632066996954874,0.03504969099841919,5.76552379755982,1.0695686679128331,2.4905089372802682,1.1424168590263943,1.7922616244372966,0.996952703289872,0.2163837557252437,0.4559842328469154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmeB:Q8RTE4:Q8RTE4_CAMJU,32,Bac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.118343470001196,2.2213661147735446,0.07626645210371474,0.4430900903510542,0.2885116743003249,0.4559842328469154,0.08179333523366515,0.0,0.036529265366154196,0.07230105406983718,0.0,0.0,0.0,0.0,0.0
chrF:A4UQR2:A4UQR2_9RHIZ,33,Bac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33424779817048356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
czcE:Q1LAJ1:Q1LAJ1_RALME,34,Bac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11971897885218112,0.0,0.055707966361747255,0.0,0.059541817379411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gadX:P37639:GADX_ECOLI,35,Bac,0.14156996847944653,4.255352252407815,8.938496218680905,1.117076797689349,0.06610200133724349,0.13804294446980983,0.057219151524667236,0.0597624109495255,0.4689881580490093,0.0,2.672545807650671,3.2589160321622144,0.9892306266410765,0.0,0.0,0.0,0.0,1.2196300340991926,3.7791426266253434,11.51860383492124,2.475236527890521,8.160510375097479,3.1016306324573795,1.8031979643770308,1.758796326695245,0.9815200228039819,0.25565045016209514,2.0091095951384808,0.43380632441902306,1.6362495787317113,1.0173502033996087,0.1523656983978899,0.06255779166991707,0.3229139062012602
merE:Q79BG5:Q79BG5_PSEST,36,Bac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07130457786085553,0.0,0.0,0.03813322605185737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arsR:P37309:ARSR_ECOLI,37,Bac,0.0,0.0,0.2979498739560302,0.0,0.0,0.0,0.0,0.0,0.0,0.11971897885218112,0.028737051695168506,91.02681703509502,26.214611605988527,0.059541817379411,6.4827431403461215,3.6995891892793202,0.0,0.11087545764538115,16.400052907996773,84.09915000708905,10.91642776402999,32.52764182223434,14.178882891233734,7.357047694658286,8.077434981859644,3.189940074112941,0.15339027009725711,0.07305853073230839,0.0,0.05278224447521649,0.0,0.10157713226525994,0.0,0.0
tbtB:Q71UZ6:Q71UZ6_PSEST,228,Bac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05985948942609056,0.0,0.16712389908524178,0.0,0.0,0.0,0.0,0.03504969099841919,0.0,0.0,0.04447337388000479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pcoS:Q47457:PCOS_ECOLX,38,Bac,0.21235495271916977,1.4627773367651862,0.6703872164010679,0.0,13.352604270123184,0.06902147223490492,0.11443830304933447,0.1792872328485765,0.05862351975612616,162.39879481298368,170.89924643116711,89.49484796014697,0.41852064973276315,3389.150016144764,9.724114710519183,18.23741149644735,1.0514907299525758,31.433192242465555,118.29429467115934,320.51960555319454,55.0898796463839,160.00701651359356,94.21203046089289,120.59787985753582,51.39593710231661,16.440460381966695,0.20452036012967614,0.8401731034215465,0.14460210813967436,0.36947571132651547,0.31303083181526425,0.05078856613262997,0.12511558333983414,0.10763796873375339
silF:Q9ZHD1:Q9ZHD1_SALTM,39,Bac,0.07078498423972326,0.0,0.07448746848900754,0.0,0.26440800534897396,0.0,0.0,0.0,0.0,10.595129628418029,11.351135419591559,1.2534292431393133,0.0,111.13480213867064,0.11576327036332361,1.0421377997969916,0.07009938199683838,2.2175091529076227,1.0695686679128331,5.648118482760609,0.3808056196754648,1.0677303294520064,0.6092488742326995,1.7310700458019497,0.06514060469241649,0.08179333523366515,0.0,0.07305853073230839,0.0,0.0,0.0,0.0,0.0,0.0
smeD:I0KSX9:I0KSX9_STEMA,40,Bac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3169087673739923,0.0,0.0,0.0,0.1488545434485275,0.0,0.0,0.0,0.0,0.07130457786085553,0.08894674776000958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cutC:P67826:CUTC_ECOLI,41,Bac,0.0,2.7925749156426285,3.7243734244503774,0.7260999184980769,0.06610200133724349,0.13804294446980983,0.057219151524667236,0.0,0.5276116778051354,2.274660598191441,1693.5894046030608,1526.760380093226,730.3565811154656,0.654959991173521,114.48987438932704,38.24645725254959,1.2617888759430909,588.9704310122646,226.46333928607717,778.5953565172439,191.60869430003802,482.7285085904625,282.026842508446,141.58710416288446,129.2389597097543,57.00995465786461,0.20452036012967614,0.8767023687877007,0.2892042162793487,0.47504020027694843,0.15651541590763213,0.05078856613262997,0.1876733750097512,0.0
emrBsm:B2FID0:B2FID0_STRMK,42,Bac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1056679214612375,0.0,0.0,0.0,1.071752712829398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05538626129388177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eefA:A8CY69:A8CY69_KLEPN,43,Bac,0.0,0.13297975788774422,1.489749369780151,0.0,0.0,0.0,0.0,0.0597624109495255,0.0,0.8380328519652679,0.17242231017101103,200.10301517139615,0.22828399076332537,1.548087251864686,0.1736449055449854,0.10421377997969916,0.0,0.5543772882269057,0.0,0.22236686940002395,0.12693520655848825,0.19066613025928686,0.0,0.14425583715016246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modB:P0AF01:MODB_ECOLI,44,Bac,0.0,2.1276761262039074,2.6815488656042716,0.502684558960207,0.13220400267448698,0.0,0.057219151524667236,0.0,0.35174111853675694,1.3169087673739923,1163.3620637755066,1078.227688931618,377.3914840635707,0.952669078070576,77.27198296751851,29.231965284305613,0.6308944379715454,412.2349515255271,169.56228615311446,630.6324416184679,151.1798310111595,388.9970389549971,213.12633345885706,96.36289921630852,99.92568759816689,42.941500997674204,0.20452036012967614,1.2419950224492426,0.2892042162793487,0.6333869337025979,0.3912885397690803,0.10157713226525994,0.1876733750097512,0.0
bltR:P39842:BLTR_BACSU,45,Bac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07130457786085553,0.0,0.06346760327924413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baeS:P30847:BAES_ECOLI,46,Bac,0.14156996847944653,2.3271457630355235,9.683370903570982,1.1729306375738164,0.06610200133724349,0.5521717778792393,0.057219151524667236,0.0597624109495255,0.4689881580490093,2.9331149818784374,1171.3509641467635,2760.7753969554706,547.2347731914848,2.1137345169690906,147.25087990214763,64.71675736739317,1.3669379489383484,413.3991438308036,482.58938296227024,1543.181600262286,418.88618164301124,1012.6659510331244,627.1940228919173,289.16082556750064,271.63632156737674,105.34981578096072,0.8180814405187046,3.360692413686186,0.7230105406983718,1.6890318232069277,1.330381035214873,0.40630852906103976,0.3753467500195024,0.10763796873375339
merB:P08664:MERB_SERMA,47,Bac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06346760327924413,0.0,0.0,0.07212791857508123,0.0,0.08179333523366515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fieF/yiip:P69380:FIEF_ECOLI,48,Bac,0.0,4.853761162902663,6.033484947609612,1.8990305560718932,0.3966120080234609,0.4141288334094295,0.0,0.119524821899051,0.35174111853675694,3.531709876139343,1531.1388513702732,1422.9485847781102,737.3953374973348,93.7188205551929,145.68807575224275,39.02806060239733,1.0164410389541565,543.0125538182542,243.29121966123907,949.5065323381023,192.62417595250594,590.340472508804,293.4917985962795,140.21667370995792,131.84458389745097,65.84363486310045,0.25565045016209514,2.630107106363102,0.14460210813967436,1.6890318232069277,0.5478039556767124,0.1523656983978899,0.3127889583495853,0.0
mdtF/yhiV:P37637:MDTF_ECOLI,228,Bac,0.28313993695889306,18.28471670956483,34.18974803645447,7.819537583825443,0.4627140093607044,1.7945582781075278,0.11443830304933447,0.0,2.227693750732794,1.2570492779479017,690.350192873033,672.5344239021938,367.4991777971599,0.535876356414699,69.28431731244918,19.592190636183442,0.2803975279873535,236.10928705583916,219.47549065571334,761.562054321202,168.37955149983466,532.606768266292,269.01107110438375,114.8997742901044,122.39919621705057,57.255334663565606,1.9940735112643424,10.374311363987792,1.2291179191872321,7.283949737579876,3.5215968579217227,0.8634056242547096,1.6265025834178437,0.3229139062012602
smdA:A7VN01:A7VN01_SERMA,49,Bac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028737051695168506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
czrA:Q9RLI8:Q9RLI8_PSEAI,50,Bac,0.0,0.1994696368316163,0.0,0.0,7.337322148434027,0.06902147223490492,0.11443830304933447,0.0597624109495255,0.0,4.669040175235064,0.11494820678067402,0.44566373089397804,0.03804733179388756,626.3203770140243,2.7204368535381045,6.982323258639844,0.6659441289699646,4.157829661701793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
